name,description,implementation status,effect_level,version
TemplateSlot,,,,10
TemplateWith,,,,10
TemporalData,,,,9
TemporalRegularity,,,,10
Temporary,,,,2
TensorContract,,,,9
TensorDimensions,,,,9
TensorExpand,,,,9
TensorProduct,,,,9
TensorRank,,,,9
TensorReduce,,,,9
TensorSymmetry,,,,9
TensorTranspose,,,,9
TensorWedge,,,,9
TerminatedEvaluation,,,,13.2
TernaryListPlot,,,,13.1
TernaryPlotCorners,,,,13.1
TestCreate,,,,13.3
TestEvaluate,,,,13.3
TestEvaluationFunction,,,,13.3
TestID,,,,10
TestObject,,,,13.3
TestReport,,,,10
TestReportObject,,,,10
Tetrahedron,,,,10
TeXForm,,,,1
Text,Represents a text graphics primitive,✅,pure,1
TextAlignment,,,,3
TextCases,,,,10.2
TextCell,,,,6
TextClipboardType,,,,7
TextContents,,,,12
TextData,,,,8
TextElement,,,,10.3
TextGrid,,,,10.3
TextJustification,,,,3
TextPacket,,,,3
TextPosition,,,,10.2
TextRecognize,,,,8
TextSearch,,,,10.2
TextSearchReport,,,,10.2
TextSentences,,,,10.1
TextString,,,,10
TextStructure,,,,10.3
TextSummarize,,,,14
TextTranslation,,,,11.1
Texture,,,,8
TextureCoordinateFunction,,,,8
TextureCoordinateScaling,,,,8
TextureMapping,,,,14
TextWords,,,,10.1
Therefore,Represents a therefore logical relation,✅,pure,3
ThermodynamicData,,,,10
ThermometerGauge,,,,9
Thick,,,,6
Thickness,Sets relative line thickness in graphics,✅,pure,1
Thin,,,,6
Thinning,,,,8
ThomasPointProcess,,,,12.2
ThompsonGroupTh,,,,8
Thread,Threads a function over corresponding list elements,✅,pure,1
Threaded,,,,13.1
ThreadingLayer,,,,11.1
ThreeJSymbol,,,,2
Threshold,,,,8
Through,Distributes a list of functions over arguments,✅,pure,1
Throw,Throws a value to be caught by Catch,✅,pure,1
ThueMorse,,,,10.2
Thumbnail,,,,7
Thursday,,,,9
TickDirection,,,,12.3
TickLabelOrientation,,,,12.3
TickLabelPositioning,,,,12.3
TickLabels,,,,12.3
TickLengths,,,,12.3
TickPositions,,,,12.3
Ticks,,,,1
TicksStyle,,,,6
TideData,,,,11.2
Tilde,,,,3
TildeEqual,,,,3
TildeFullEqual,,,,3
TildeTilde,,,,3
TimeConstrained,,,,1
TimeConstraint,,,,3
TimeDirection,,,,10
TimeDistribution,,,,14.1
TimeFormat,,,,10
TimeGoal,,,,11.2
TimelinePlot,,,,10.1
TimeObject,,,,10
TimeObjectQ,,,,10.2
TimeRemaining,Returns the time remaining in a TimeConstrained evaluation,✅,contextual,12.1
Times,Multiply numbers,✅,pure,1
TimesBy,,,,1
TimeSeries,,,,10
TimeSeriesAggregate,,,,10
TimeSeriesForecast,,,,9
TimeSeriesInsert,,,,10
TimeSeriesInvertibility,,,,9
TimeSeriesMap,,,,10
TimeSeriesMapThread,,,,10
TimeSeriesModel,,,,10
TimeSeriesModelFit,,,,10
TimeSeriesResample,,,,10
TimeSeriesRescale,,,,10
TimeSeriesShift,,,,10
TimeSeriesThread,,,,10
TimeSeriesWindow,,,,10
TimeSystem,,,,13
TimeSystemConvert,,,,13
TimeUsed,,,,2
TimeValue,,,,8
TimeZone,,,,2
TimeZoneConvert,,,,10
TimeZoneOffset,,,,10.3
Timing,Returns the CPU time taken to evaluate an expression,✅,contextual,1
Tiny,,,,6
TitsGroupT,,,,8
ToBoxes,,,,3
ToCharacterCode,Converts characters to their character codes,✅,pure,2
ToContinuousTimeModel,,,,8
Today,,,,10
ToDiscreteTimeModel,,,,8
ToEntity,,,,10
ToeplitzMatrix,,,,6
ToExpression,Converts a string to an evaluated expression,✅,pure,1
ToFiniteField,,,,14
Together,Puts terms over a common denominator,✅,pure,1
Toggler,,,,6
TogglerBar,,,,6
ToInvertibleTimeSeries,,,,9
TokenWords,,,,2
Tolerance,,,,2
ToLowerCase,Converts a string to lowercase,✅,pure,2
Tomorrow,,,,10
ToNumberField,,,,6
Tooltip,,,,6
TooltipDelay,,,,7
TooltipStyle,,,,8
ToonShading,,,,12.1
Top,,,,1
TopHatTransform,,,,7
ToPolarCoordinates,,,,10.1
TopologicalSort,,,,8
ToRadicals,,,,3
ToRawPointer,,,,13.1
ToRules,,,,1
Torus,,,,13
TorusGraph,,,,13.1
ToSphericalCoordinates,,,,10.1
ToString,Converts an expression to a string,✅,pure,1
Total,Sums the elements of a list,✅,pure,5
TotalLayer,,,,11
TotalVariationFilter,,,,8
TotalWidth,,,,1
TouchPosition,,,,10
TouchscreenAutoZoom,,,,9
TouchscreenControlPlacement,,,,9
ToUpperCase,Converts a string to uppercase,✅,pure,2
Tour3DVideo,,,,14
TourVideo,,,,13
Tr,Computes the trace of a matrix,✅,pure,4
Trace,,,,2
TraceAbove,,,,2
TraceBackward,,,,2
TraceDepth,,,,2
TraceDialog,,,,2
TraceForward,,,,2
TraceOff,,,,2
TraceOn,,,,2
TraceOriginal,,,,2
TracePrint,,,,2
TraceScan,,,,2
TrackCellChangeTimes,,,,13.3
TrackedSymbols,,,,6
TrackingFunction,,,,10
TracyWidomDistribution,,,,10.3
TradingChart,,,,8
TraditionalForm,,,,3
TrainImageContentDetector,,,,13
TrainingProgressCheckpointing,,,,11.1
TrainingProgressFunction,,,,11.1
TrainingProgressMeasurements,,,,12
TrainingProgressReporting,,,,11.1
TrainingStoppingCriterion,,,,12
TrainingUpdateSchedule,,,,12.1
TrainTextContentDetector,,,,13
TransferFunctionCancel,,,,8
TransferFunctionExpand,,,,8
TransferFunctionFactor,,,,8
TransferFunctionModel,,,,8
TransferFunctionPoles,,,,8
TransferFunctionTransform,,,,9
TransferFunctionZeros,,,,8
TransformationClass,,,,10
TransformationFunction,,,,6
TransformationFunctions,,,,4
TransformationMatrix,,,,6
TransformedDistribution,,,,8
TransformedField,,,,9
TransformedProcess,,,,10
TransformedRegion,,,,10
TransitionDirection,,,,9
TransitionDuration,,,,9
TransitionEffect,,,,9
TransitiveClosureGraph,,,,10
TransitiveReductionGraph,,,,10
Translate,Translates a graphics object,✅,pure,6
TranslationOptions,,,,10.2
TranslationTransform,,,,6
Transliterate,,,,10.3
Transparent,,,,7
Transpose,Transposes a matrix (list of lists),✅,pure,1
TransposeLayer,,,,11.1
TravelDirections,,,,10.3
TravelDirectionsData,,,,10.3
TravelDistance,,,,10.3
TravelDistanceList,,,,10.4
TravelMethod,,,,10.3
TravelTime,,,,10.3
Tree,,,,12.3
TreeCases,,,,12.3
TreeChildren,,,,12.3
TreeCount,,,,12.3
TreeData,,,,12.3
TreeDelete,,,,12.3
TreeDepth,,,,12.3
TreeElementCoordinates,,,,13.1
TreeElementLabel,,,,13
TreeElementLabelFunction,,,,13.1
TreeElementLabelStyle,,,,13.1
TreeElementShape,,,,13.1
TreeElementShapeFunction,,,,13.1
TreeElementSize,,,,13.1
TreeElementSizeFunction,,,,13.1
TreeElementStyle,,,,13
TreeElementStyleFunction,,,,13.1
TreeExpression,,,,12.3
TreeExtract,,,,12.3
TreeFold,,,,12.3
TreeForm,,,,1
TreeGraph,,,,8
TreeGraphQ,,,,8
TreeInsert,,,,12.3
TreeLayout,,,,13
TreeLeafCount,,,,13.1
TreeLeafQ,,,,12.3
TreeLeaves,,,,12.3
TreeLevel,,,,12.3
TreeMap,,,,12.3
TreeMapAt,,,,13
TreeOutline,,,,12.3
TreePlot,,,,6
TreePosition,,,,12.3
TreeQ,,,,12.3
TreeReplacePart,,,,12.3
TreeRules,,,,12.3
TreeScan,,,,13
TreeSelect,,,,12.3
TreeSize,,,,12.3
TreeTraversalOrder,,,,13
TrendStyle,,,,8
Triangle,,,,10
TriangleCenter,,,,12
TriangleConstruct,,,,12
TriangleMeasurement,,,,12
TriangleWave,,,,7
TriangularDistribution,,,,6
TriangulateMesh,,,,10
Trig,,,,2
TrigExpand,,,,3
TrigFactor,,,,3
TrigFactorList,,,,3
Trigger,,,,6
TrigReduce,,,,3
TrigToExp,,,,3
TrimmedMean,,,,6
TrimmedVariance,,,,11.1
TropicalStormData,,,,10
True,,,,1
TrueQ,Returns True only for the symbol True,✅,pure,1
TruncatedDistribution,,,,8
TruncatedPolyhedron,,,,12
TruncateSum,,,,14
TsallisQExponentialDistribution,,,,9
TsallisQGaussianDistribution,,,,9
TTest,,,,8
Tube,,,,7
Tuesday,,,,9
TukeyLambdaDistribution,,,,8
TukeyWindow,,,,9
TunnelData,,,,10
Tuples,Generates all tuples of elements from a list,✅,pure,5.1
TuranGraph,,,,8
TuringMachine,,,,6
TuttePolynomial,,,,10
TwoWayRule,,,,11.2
Typed,,,,12
TypeDeclaration,,,,13.1
TypeEvaluate,,,,13.1
TypeHint,,,,13.2
TypeOf,,,,13.1
TypeSpecifier,,,,12
UnateQ,,,,9
Uncompress,Decompresses a string from Compress,✅,pure,6
UnconstrainedParameters,,,,12
Undefined,,,,
UnderBar,,,,6
Underflow,,,,1
Underlined,,,,6
Underoverscript,,,,3
UnderoverscriptBox,,,,3
UnderoverscriptBoxOptions,,,,4
Underscript,,,,6
UnderscriptBox,,,,3
UnderscriptBoxOptions,,,,4
UnderseaFeatureData,,,,10
UndirectedEdge,,,,8
UndirectedGraph,,,,8
UndirectedGraphQ,,,,8
UndoOptions,,,,10
UndoTrackedVariables,,,,10
Unequal,Checks if two values are not equal,✅,pure,1
UnequalTo,,,,10.4
Unevaluated,,,,2
UniformDistribution,Represents a continuous uniform probability distribution,✅,pure,6
UniformGraphDistribution,,,,8
UniformPolyhedron,,,,12
UniformSumDistribution,,,,8
UnilateralConvolve,,,,14
UnilateralDiscreteConvolve,,,,14.1
Uninstall,,,,2
Union,Returns sorted union of lists,✅,pure,1
UnionedEntityClass,,,,12.1
UnionPlus,,,,3
Unique,,,,1
UniqueElements,,,,13.1
UnitaryMatrix,,,,14
UnitaryMatrixQ,,,,10
UnitBox,,,,7
UnitConvert,Converts a quantity to a different unit,✅,pure,9
UnitDimensions,,,,9
Unitize,Returns 0 for zero and 1 for nonzero values,✅,pure,6
UnitRootTest,,,,9
UnitSimplify,,,,9
UnitStep,Returns the unit step function value,✅,pure,4
UnitSystem,,,,10
UnitTriangle,,,,7
UnitVector,,,,6
UnitVectorLayer,,,,11.1
UnityDimensions,,,,10
UniverseModelData,,,,10.4
UniversityData,,,,10
UnixTime,,,,10.1
UnlabeledTree,,,,13.1
UnmanageObject,,,,13.1
Unprotect,Removes protection from symbols,✅,stateful,1
UnregisterExternalEvaluator,,,,11.2
UnsameQ,Tests if expressions are not identical,✅,pure,2
UnsavedVariables,,,,8
Unset,,,,1
UnsetShared,,,,7
Until,,,,13.1
UpArrow,,,,3
UpArrowBar,,,,3
UpArrowDownArrow,,,,3
Update,,,,1
UpdateInterval,,,,6
UpdatePacletSites,,,,12.1
UpdateSearchIndex,,,,10.2
UpdateSemanticSearchIndex,,,,14.1
UpDownArrow,,,,3
UpEquilibrium,,,,3
UpperCaseQ,Tests if a string consists entirely of uppercase letters,✅,pure,2
UpperLeftArrow,,,,3
UpperRightArrow,,,,3
UpperTriangularize,,,,7
UpperTriangularMatrix,,,,13.1
UpperTriangularMatrixQ,,,,12
Upsample,,,,9
UpSet,,,,1
UpSetDelayed,,,,1
UpTee,,,,3
UpTeeArrow,,,,3
UpTo,,,,10.3
UpValues,Returns the up values of a symbol,✅,pure,2
URL,,,,11
URLBuild,,,,10
URLDecode,,,,10
URLDispatcher,,,,10.4
URLDownload,,,,11
URLDownloadSubmit,,,,11.2
URLEncode,,,,10
URLExecute,,,,10
URLExpand,,,,10
URLParse,,,,10
URLQueryDecode,,,,10
URLQueryEncode,,,,10
URLRead,,,,11
URLResponseTime,,,,11.1
URLShorten,,,,10
URLSubmit,,,,11
UseEmbeddedLibrary,,,,12.3
UsingFrontEnd,,,,7
UtilityFunction,,,,10
ValenceErrorHandling,,,,12
ValenceFilling,,,,12.2
ValidationLength,,,,7
ValidationSet,,,,10
ValueDimensions,,,,10
ValuePreprocessingFunction,,,,11.2
ValueQ,Tests if a symbol has a value assigned,✅,pure,1
Values,Returns the values of an association,✅,pure,10
VandermondeMatrix,,,,13.2
Variables,Returns the variables in a polynomial expression,✅,pure,1
Variance,Returns the variance of a list,✅,pure,5
VarianceEquivalenceTest,,,,8
VarianceEstimatorFunction,,,,7
VarianceGammaDistribution,,,,9
VarianceGammaPointProcess,,,,12.2
VarianceTest,,,,8
VariogramFunction,,,,13
VariogramModel,,,,13
VectorAngle,,,,6
VectorAround,,,,12
VectorAspectRatio,,,,12.1
VectorColorFunction,,,,7
VectorColorFunctionScaling,,,,7
VectorDatabaseObject,,,,14.1
VectorDatabaseObjects,,,,14.1
VectorDatabaseSearch,,,,14.1
VectorDensityPlot,,,,7
VectorDisplacementPlot,,,,13
VectorDisplacementPlot3D,,,,13
VectorGreater,,,,12
VectorGreaterEqual,,,,12
VectorLess,,,,12
VectorLessEqual,,,,12
VectorMarkers,,,,11.3
VectorPlot,Creates a vector field plot,✅,pure,7
VectorPlot3D,,,,7
VectorPoints,,,,7
VectorQ,Tests if an expression is a vector,✅,pure,1
VectorRange,,,,12.1
Vectors,,,,9
VectorScaling,,,,12.1
VectorSizes,,,,12.1
VectorStyle,,,,7
VectorSymbol,,,,14.1
Vee,,,,3
Verbatim,,,,3
VerificationTest,,,,10
VerifyConvergence,,,,2
VerifyDerivedKey,,,,12
VerifyDigitalSignature,,,,12
VerifyFileSignature,,,,12.1
VerifyInterpretation,,,,12
VerifySecurityCertificates,,,,11
VerifySolutions,,,,1
VerifyTestAssumptions,,,,8
VersionedPreferences,,,,12.1
VertexAdd,,,,8
VertexCapacity,,,,9
VertexChromaticNumber,,,,13
VertexColors,,,,6
VertexComponent,,,,8
VertexConnectivity,,,,9
VertexContract,,,,10
VertexCoordinates,,,,8
VertexCorrelationSimilarity,,,,9
VertexCosineSimilarity,,,,9
VertexCount,,,,8
VertexCoverQ,,,,8
VertexDataCoordinates,,,,9
VertexDegree,,,,8
VertexDelete,,,,8
VertexDiceSimilarity,,,,9
VertexEccentricity,,,,8
VertexInComponent,,,,8
VertexInComponentGraph,,,,12.3
VertexInDegree,,,,8
VertexIndex,,,,8
VertexJaccardSimilarity,,,,9
VertexLabels,,,,8
VertexLabelStyle,,,,8
VertexList,,,,8
VertexNormals,,,,6
VertexOutComponent,,,,8
VertexOutComponentGraph,,,,12.3
VertexOutDegree,,,,8
VertexQ,,,,8
VertexReplace,,,,8
VertexShape,,,,8
VertexShapeFunction,,,,8
VertexSize,,,,8
VertexStyle,,,,8
VertexTextureCoordinates,,,,8
VertexTransitiveGraphQ,,,,12.3
VertexWeight,,,,8
VertexWeightedGraphQ,,,,12
VerticalBar,,,,3
VerticalGauge,,,,9
VerticalSeparator,,,,3
VerticalSlider,,,,6
VerticalTilde,,,,3
Video,,,,12.1
VideoCapture,,,,13.1
VideoCombine,,,,12.2
VideoDelete,,,,12.2
VideoEncoding,,,,12.1
VideoExtractFrames,,,,12.1
VideoExtractTracks,,,,14
VideoFrameFold,,,,14.1
VideoFrameList,,,,12.1
VideoFrameMap,,,,12.1
VideoGenerator,,,,12.2
VideoInsert,,,,12.3
VideoIntervals,,,,12.2
VideoJoin,,,,12.2
VideoMap,,,,12.2
VideoMapList,,,,12.2
VideoMapTimeSeries,,,,12.2
VideoPadding,,,,13.2
VideoPause,,,,12.1
VideoPlay,,,,12.1
VideoQ,,,,12.1
VideoRecord,,,,12.3
VideoReplace,,,,12.3
VideoScreenCapture,,,,13.1
VideoSplit,,,,12.2
VideoStop,,,,12.1
VideoStream,,,,12.1
VideoStreams,,,,12.1
VideoSummaryPlot,,,,14.1
VideoTimeStretch,,,,12.3
VideoTrackSelection,,,,12.2
VideoTranscode,,,,12.2
VideoTranscribe,,,,14.1
VideoTransparency,,,,13.1
VideoTrim,,,,12.1
ViewAngle,,,,6
ViewCenter,,,,2
ViewMatrix,,,,6
ViewPoint,,,,1
ViewProjection,,,,11.2
ViewRange,,,,6
ViewVector,,,,6
ViewVertical,,,,2
Visible,,,,3
VoiceStyleData,,,,12
VoigtDistribution,,,,9
VolcanoData,,,,10
Volume,,,,10
VonMisesDistribution,,,,8
VonMisesStress,,,,14.1
VoronoiMesh,,,,10
W,,,,
WaitAll,,,,7
WaitNext,,,,7
WakebyDistribution,,,,8
WalleniusHypergeometricDistribution,,,,8
WaringYuleDistribution,,,,8
WarpingCorrespondence,,,,11
WarpingDistance,,,,11
WatershedComponents,,,,8
WatsonUSquareTest,,,,8
WattsStrogatzGraphDistribution,,,,8
WaveletBestBasis,,,,8
WaveletFilterCoefficients,,,,8
WaveletImagePlot,,,,8
WaveletListPlot,,,,8
WaveletMapIndexed,,,,8
WaveletMatrixPlot,,,,8
WaveletPhi,,,,8
WaveletPsi,,,,8
WaveletScale,,,,8
WaveletScalogram,,,,8
WaveletThreshold,,,,8
WavePDEComponent,,,,12.2
WeaklyConnectedComponents,,,,9
WeaklyConnectedGraphComponents,,,,10.4
WeaklyConnectedGraphQ,,,,9
WeakStationarity,,,,9
WeatherData,,,,7
WeatherForecastData,,,,10.4
WebAudioSearch,,,,12
WebColumn,,,,13
WebElementObject,,,,12
WeberE,,,,7
WebExecute,,,,12
WebImage,,,,12
WebImageSearch,,,,11.1
WebItem,,,,13
WebRow,,,,13
WebSearch,,,,11.1
WebSessionObject,,,,12
WebSessions,,,,12
WebWindowObject,,,,12
Wedge,,,,3
Wednesday,,,,9
WeibullDistribution,,,,6
WeierstrassE1,,,,11.2
WeierstrassE2,,,,11.2
WeierstrassE3,,,,11.2
WeierstrassEta1,,,,11.2
WeierstrassEta2,,,,11.2
WeierstrassEta3,,,,11.2
WeierstrassHalfPeriods,,,,3
WeierstrassHalfPeriodW1,,,,11.2
WeierstrassHalfPeriodW2,,,,11.2
WeierstrassHalfPeriodW3,,,,11.2
WeierstrassInvariantG2,,,,11.2
WeierstrassInvariantG3,,,,11.2
WeierstrassInvariants,,,,3
WeierstrassP,,,,1
WeierstrassPPrime,,,,1
WeierstrassSigma,,,,3
WeierstrassZeta,,,,3
WeightedAdjacencyGraph,,,,8
WeightedAdjacencyMatrix,,,,8
WeightedData,,,,9
WeightedGraphQ,,,,8
Weights,,,,7
WelchWindow,,,,9
WheelGraph,,,,8
WhenEvent,,,,9
Which,Evaluates conditions and returns the value for the first true one,✅,pure,1
While,Evaluates an expression repeatedly while a condition is true,✅,pure,1
White,,,,5.1
WhiteNoiseProcess,,,,10
WhitePoint,,,,10
Whitespace,,,,5.1
WhitespaceCharacter,,,,5.1
WhittakerM,,,,6
WhittakerW,,,,6
WienerFilter,,,,8
WienerProcess,,,,9
WignerD,,,,8
WignerSemicircleDistribution,,,,8
WikidataData,,,,12.1
WikidataSearch,,,,12.1
WikipediaData,,,,10.1
WikipediaSearch,,,,10
WilksW,,,,9
WilksWTest,,,,9
WindDirectionData,,,,10
WindingCount,,,,12
WindingPolygon,,,,12
WindowClickSelect,,,,3
WindowElements,,,,3
WindowFrame,,,,3
WindowFrameElements,,,,4
WindowMargins,,,,3
WindowOpacity,,,,6
WindowSize,,,,3
WindowStatusArea,,,,6
WindowTitle,,,,3
WindowToolbars,,,,3
WindSpeedData,,,,10
WindVectorData,,,,10
WinsorizedMean,,,,11.1
WinsorizedVariance,,,,11.1
WishartMatrixDistribution,,,,10.3
With,Substitutes local constants into an expression,✅,pure,2
WithCleanup,,,,12.2
WithLock,,,,12.3
WolframLanguageData,,,,10.2
Word,,,,2
WordBoundary,,,,5.1
WordCharacter,,,,5.1
WordCloud,Creates a word cloud from a list of words,✅,pure,10.1
WordCount,,,,10.1
WordCounts,,,,10.1
WordData,,,,6
WordDefinition,,,,10.3
WordFrequency,,,,10.4
WordFrequencyData,,,,10.4
WordList,,,,10.3
WordOrientation,,,,10.1
WordSearch,,,,2
WordSelectionFunction,,,,11.2
WordSeparators,,,,2
WordSpacings,,,,10.1
WordStem,,,,10.1
WordTranslation,,,,10.3
WorkingPrecision,,,,1
WrapAround,,,,10
Write,,,,1
WriteLine,,,,10
WriteString,,,,1
Wronskian,,,,7
XMLElement,,,,4.2
XMLObject,,,,4.2
XMLTemplate,,,,10
Xnor,,,,7
Xor,Checks if exactly one condition is true,✅,pure,1
XYZColor,,,,10
Yellow,,,,5.1
Yesterday,,,,10
YuleDissimilarity,,,,6
ZernikeR,,,,6
ZeroSymmetric,,,,9
ZeroTest,,,,1
Zeta,,,,1
ZetaZero,,,,6
ZIPCodeData,,,,10
ZipfDistribution,,,,6
ZoomCenter,,,,10.4
ZoomFactor,,,,10.4
ZTest,,,,8
ZTransform,,,,4
